Sample	seqnames	start	end	width	Tool.Result	GS.Result	OL.Ratio
TCGA-AA-3848-01A	chr22	15000001	16000000	1000000	0	0	0
TCGA-AA-3848-01A	chr22	16000001	17000000	1000000	0	0	0
TCGA-AA-3848-01A	chr22	17000001	17041396	41396	0	0	0
TCGA-AA-3848-01A	chr22	17041397	18000000	958604	0	1	0
TCGA-AA-3848-01A	chr22	18000001	19000000	1000000	0	1	0
TCGA-AA-3848-01A	chr22	19000001	20000000	1000000	0	1	0
TCGA-AA-3848-01A	chr22	20000001	21000000	1000000	0	1	0
TCGA-AA-3848-01A	chr22	21000001	22000000	1000000	0	1	0
TCGA-AA-3848-01A	chr22	22000001	23000000	1000000	0	1	0
TCGA-AA-3848-01A	chr22	23000001	24000000	1000000	0	1	0
TCGA-AA-3848-01A	chr22	24000001	25000000	1000000	0	1	0
TCGA-AA-3848-01A	chr22	25000001	26000000	1000000	0	1	0
TCGA-AA-3848-01A	chr22	26000001	27000000	1000000	0	1	0
TCGA-AA-3848-01A	chr22	27000001	28000000	1000000	0	1	0
TCGA-AA-3848-01A	chr22	28000001	29000000	1000000	0	1	0
TCGA-AA-3848-01A	chr22	29000001	30000000	1000000	0	1	0
TCGA-AA-3848-01A	chr22	30000001	31000000	1000000	0	1	0
TCGA-AA-3848-01A	chr22	31000001	32000000	1000000	0	1	0
TCGA-AA-3848-01A	chr22	32000001	33000000	1000000	0	1	0
TCGA-AA-3848-01A	chr22	33000001	34000000	1000000	0	1	0
TCGA-AA-3848-01A	chr22	34000001	35000000	1000000	0	1	0
TCGA-AA-3848-01A	chr22	35000001	36000000	1000000	0	1	0
TCGA-AA-3848-01A	chr22	36000001	37000000	1000000	0	1	0
TCGA-AA-3848-01A	chr22	37000001	38000000	1000000	0	1	0
TCGA-AA-3848-01A	chr22	38000001	39000000	1000000	0	1	0
TCGA-AA-3848-01A	chr22	39000001	40000000	1000000	0	1	0
TCGA-AA-3848-01A	chr22	40000001	41000000	1000000	0	1	0
TCGA-AA-3848-01A	chr22	41000001	42000000	1000000	0	1	0
TCGA-AA-3848-01A	chr22	42000001	43000000	1000000	0	1	0
TCGA-AA-3848-01A	chr22	43000001	44000000	1000000	0	1	0
TCGA-AA-3848-01A	chr22	44000001	45000000	1000000	0	1	0
TCGA-AA-3848-01A	chr22	45000001	46000000	1000000	0	1	0
TCGA-AA-3848-01A	chr22	46000001	47000000	1000000	0	1	0
TCGA-AA-3848-01A	chr22	47000001	48000000	1000000	0	1	0
TCGA-AA-3848-01A	chr22	48000001	49000000	1000000	0	1	0
TCGA-AA-3848-01A	chr22	49000001	50000000	1000000	0	1	0
TCGA-AA-3848-01A	chr22	50000001	50806138	806138	0	1	0
TCGA-AA-3848-01A	chr22	50806139	50818468	12330	0	0	0
TCGA-AA-3854-01A	chr5	1	1000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	1000001	2000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	2000001	3000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	3000001	4000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	4000001	5000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	5000001	6000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	6000001	7000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	7000001	8000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	8000001	9000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	9000001	10000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	10000001	11000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	11000001	12000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	12000001	13000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	13000001	14000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	14000001	15000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	15000001	16000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	16000001	17000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	17000001	18000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	18000001	19000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	19000001	20000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	20000001	21000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	21000001	22000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	22000001	23000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	23000001	24000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	24000001	25000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	25000001	26000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	26000001	27000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	27000001	28000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	28000001	29000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	29000001	30000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	30000001	31000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	31000001	32000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	32000001	33000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	33000001	33445134	445134	0	0	0
TCGA-AA-3854-01A	chr5	33445135	34000000	554866	1	0	0.554866
TCGA-AA-3854-01A	chr5	34000001	35000000	1000000	1	0	1
TCGA-AA-3854-01A	chr5	35000001	36000000	1000000	1	0	1
TCGA-AA-3854-01A	chr5	36000001	37000000	1000000	1	0	1
TCGA-AA-3854-01A	chr5	37000001	37573605	573605	1	0	0.573605
TCGA-AA-3854-01A	chr5	37573606	38000000	426395	0	0	0
TCGA-AA-3854-01A	chr5	38000001	39000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	39000001	40000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	40000001	41000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	41000001	42000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	42000001	43000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	43000001	44000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	44000001	45000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	45000001	46000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	46000001	47000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	47000001	48000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	48000001	49000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	49000001	50000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	50000001	51000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	51000001	52000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	52000001	53000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	53000001	54000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	54000001	55000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	55000001	56000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	56000001	57000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	57000001	58000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	58000001	59000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	59000001	60000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	60000001	61000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	61000001	62000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	62000001	63000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	63000001	64000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	64000001	65000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	65000001	66000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	66000001	67000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	67000001	68000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	68000001	69000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	69000001	70000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	70000001	71000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	71000001	72000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	72000001	73000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	73000001	74000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	74000001	75000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	75000001	75664736	664736	0	0	0
TCGA-AA-3854-01A	chr5	75664737	76000000	335264	0	1	0
TCGA-AA-3854-01A	chr5	76000001	76658313	658313	0	1	0
TCGA-AA-3854-01A	chr5	76658314	77000000	341687	1	1	0.341687
TCGA-AA-3854-01A	chr5	77000001	78000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	78000001	79000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	79000001	80000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	80000001	80320804	320804	1	1	0.320804
TCGA-AA-3854-01A	chr5	80320805	80337262	16458	0	1	0
TCGA-AA-3854-01A	chr5	80337263	81000000	662738	1	1	0.662738
TCGA-AA-3854-01A	chr5	81000001	82000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	82000001	83000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	83000001	84000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	84000001	85000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	85000001	86000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	86000001	87000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	87000001	88000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	88000001	89000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	89000001	90000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	90000001	90691870	691870	1	1	0.69187
TCGA-AA-3854-01A	chr5	90691871	90693713	1843	0	1	0
TCGA-AA-3854-01A	chr5	90693714	91000000	306287	1	1	0.306287
TCGA-AA-3854-01A	chr5	91000001	92000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	92000001	93000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	93000001	94000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	94000001	95000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	95000001	96000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	96000001	97000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	97000001	98000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	98000001	99000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	99000001	100000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	100000001	101000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	101000001	102000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	102000001	103000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	103000001	104000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	104000001	105000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	105000001	106000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	106000001	107000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	107000001	108000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	108000001	109000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	109000001	110000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	110000001	111000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	111000001	112000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	112000001	113000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	113000001	114000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	114000001	115000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	115000001	115813287	813287	1	1	0.813287
TCGA-AA-3854-01A	chr5	115813288	115934182	120895	0	1	0
TCGA-AA-3854-01A	chr5	115934183	116000000	65818	1	1	0.065818
TCGA-AA-3854-01A	chr5	116000001	117000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	117000001	118000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	118000001	119000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	119000001	120000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	120000001	121000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	121000001	122000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	122000001	122939532	939532	1	1	0.939532
TCGA-AA-3854-01A	chr5	122939533	123000000	60468	0	1	0
TCGA-AA-3854-01A	chr5	123000001	123349941	349941	0	1	0
TCGA-AA-3854-01A	chr5	123349942	124000000	650059	1	1	0.650059
TCGA-AA-3854-01A	chr5	124000001	125000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	125000001	126000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	126000001	127000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	127000001	127370087	370087	1	1	0.370087
TCGA-AA-3854-01A	chr5	127370088	127397654	27567	0	1	0
TCGA-AA-3854-01A	chr5	127397655	128000000	602346	1	1	0.602346
TCGA-AA-3854-01A	chr5	128000001	129000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	129000001	130000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	130000001	131000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	131000001	132000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	132000001	133000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	133000001	134000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	134000001	135000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	135000001	136000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	136000001	137000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	137000001	138000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	138000001	139000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	139000001	140000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	140000001	140372255	372255	1	1	0.372255
TCGA-AA-3854-01A	chr5	140372256	141000000	627745	0	1	0
TCGA-AA-3854-01A	chr5	141000001	141179629	179629	0	1	0
TCGA-AA-3854-01A	chr5	141179630	142000000	820371	1	1	0.820371
TCGA-AA-3854-01A	chr5	142000001	143000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	143000001	144000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	144000001	145000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	145000001	146000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	146000001	147000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	147000001	148000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	148000001	149000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	149000001	150000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	150000001	151000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	151000001	151466315	466315	1	1	0.466315
TCGA-AA-3854-01A	chr5	151466316	151467311	996	0	1	0
TCGA-AA-3854-01A	chr5	151467312	152000000	532689	1	1	0.532689
TCGA-AA-3854-01A	chr5	152000001	153000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	153000001	154000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	154000001	154003068	3068	1	1	0.003068
TCGA-AA-3854-01A	chr5	154003069	154026948	23880	0	1	0
TCGA-AA-3854-01A	chr5	154026949	155000000	973052	1	1	0.973052
TCGA-AA-3854-01A	chr5	155000001	156000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	156000001	157000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	157000001	158000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	158000001	159000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	159000001	160000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	160000001	161000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	161000001	162000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	162000001	163000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	163000001	164000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	164000001	165000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	165000001	166000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	166000001	167000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	167000001	168000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	168000001	169000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	169000001	170000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	170000001	171000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	171000001	172000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	172000001	173000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	173000001	173088279	88279	1	1	0.088279
TCGA-AA-3854-01A	chr5	173088280	173608823	520544	0	1	0
TCGA-AA-3854-01A	chr5	173608824	174000000	391177	1	1	0.391177
TCGA-AA-3854-01A	chr5	174000001	175000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	175000001	176000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	176000001	177000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	177000001	178000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	178000001	179000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	179000001	180000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	180000001	181000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	181000001	181478259	478259	1	1	0.888529499738973
TCGA-AA-3854-01A	chr5	181478260	181538259	60000	1	0	0.111470500261027
TCGA-AA-3854-01A	chr11	1	1000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	1000001	2000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	2000001	3000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	3000001	4000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	4000001	5000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	5000001	6000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	6000001	7000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	7000001	8000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	8000001	9000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	9000001	10000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	10000001	11000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	11000001	12000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	12000001	13000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	13000001	14000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	14000001	15000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	15000001	16000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	16000001	17000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	17000001	18000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	18000001	19000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	19000001	20000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	20000001	21000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	21000001	22000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	22000001	23000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	23000001	24000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	24000001	25000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	25000001	26000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	26000001	27000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	27000001	28000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	28000001	29000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	29000001	30000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	30000001	31000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	31000001	32000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	32000001	33000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	33000001	34000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	34000001	35000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	35000001	36000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	36000001	37000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	37000001	38000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	38000001	39000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	39000001	40000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	40000001	41000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	41000001	42000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	42000001	43000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	43000001	44000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	44000001	45000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	45000001	46000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	46000001	47000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	47000001	48000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	48000001	49000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	49000001	50000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	50000001	51000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	51000001	52000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	52000001	53000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	53000001	54000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	54000001	55000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	55000001	56000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	56000001	57000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	57000001	58000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	58000001	59000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	59000001	60000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	60000001	61000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	61000001	62000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	62000001	63000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	63000001	64000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	64000001	65000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	65000001	66000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	66000001	67000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	67000001	68000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	68000001	69000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	69000001	70000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	70000001	71000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	71000001	72000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	72000001	73000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	73000001	74000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	74000001	75000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	75000001	76000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	76000001	77000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	77000001	78000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	78000001	79000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	79000001	80000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	80000001	81000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	81000001	82000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	82000001	83000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	83000001	84000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	84000001	85000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	85000001	86000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	86000001	87000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	87000001	88000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	88000001	89000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	89000001	90000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	90000001	91000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	91000001	91397725	397725	0	0	0
TCGA-AA-3854-01A	chr11	91397726	91525168	127443	0	1	0
TCGA-AA-3854-01A	chr11	91525169	92000000	474832	1	1	0.474832
TCGA-AA-3854-01A	chr11	92000001	93000000	1000000	1	1	1
TCGA-AA-3854-01A	chr11	93000001	94000000	1000000	1	1	1
TCGA-AA-3854-01A	chr11	94000001	95000000	1000000	1	1	1
TCGA-AA-3854-01A	chr11	95000001	96000000	1000000	1	1	1
TCGA-AA-3854-01A	chr11	96000001	97000000	1000000	1	1	1
TCGA-AA-3854-01A	chr11	97000001	98000000	1000000	1	1	1
TCGA-AA-3854-01A	chr11	98000001	99000000	1000000	1	1	1
TCGA-AA-3854-01A	chr11	99000001	100000000	1000000	1	1	1
TCGA-AA-3854-01A	chr11	100000001	101000000	1000000	1	1	1
TCGA-AA-3854-01A	chr11	101000001	102000000	1000000	1	1	1
TCGA-AA-3854-01A	chr11	102000001	103000000	1000000	1	1	1
TCGA-AA-3854-01A	chr11	103000001	104000000	1000000	1	1	1
TCGA-AA-3854-01A	chr11	104000001	105000000	1000000	1	1	1
TCGA-AA-3854-01A	chr11	105000001	106000000	1000000	1	1	1
TCGA-AA-3854-01A	chr11	106000001	107000000	1000000	1	1	1
TCGA-AA-3854-01A	chr11	107000001	108000000	1000000	1	1	1
TCGA-AA-3854-01A	chr11	108000001	109000000	1000000	1	1	1
TCGA-AA-3854-01A	chr11	109000001	110000000	1000000	1	1	1
TCGA-AA-3854-01A	chr11	110000001	111000000	1000000	1	1	1
TCGA-AA-3854-01A	chr11	111000001	112000000	1000000	1	1	1
TCGA-AA-3854-01A	chr11	112000001	113000000	1000000	1	1	1
TCGA-AA-3854-01A	chr11	113000001	114000000	1000000	1	1	1
TCGA-AA-3854-01A	chr11	114000001	115000000	1000000	1	1	1
TCGA-AA-3854-01A	chr11	115000001	116000000	1000000	1	1	1
TCGA-AA-3854-01A	chr11	116000001	117000000	1000000	1	1	1
TCGA-AA-3854-01A	chr11	117000001	118000000	1000000	1	1	1
TCGA-AA-3854-01A	chr11	118000001	119000000	1000000	1	1	1
TCGA-AA-3854-01A	chr11	119000001	120000000	1000000	1	1	1
TCGA-AA-3854-01A	chr11	120000001	121000000	1000000	1	1	1
TCGA-AA-3854-01A	chr11	121000001	122000000	1000000	1	1	1
TCGA-AA-3854-01A	chr11	122000001	123000000	1000000	1	1	1
TCGA-AA-3854-01A	chr11	123000001	124000000	1000000	1	1	1
TCGA-AA-3854-01A	chr11	124000001	124217849	217849	1	1	0.217849
TCGA-AA-3854-01A	chr11	124217850	125000000	782151	0	1	0
TCGA-AA-3854-01A	chr11	125000001	125672762	672762	0	1	0
TCGA-AA-3854-01A	chr11	125672763	126000000	327238	1	1	0.327238
TCGA-AA-3854-01A	chr11	126000001	127000000	1000000	1	1	1
TCGA-AA-3854-01A	chr11	127000001	128000000	1000000	1	1	1
TCGA-AA-3854-01A	chr11	128000001	129000000	1000000	1	1	1
TCGA-AA-3854-01A	chr11	129000001	130000000	1000000	1	1	1
TCGA-AA-3854-01A	chr11	130000001	131000000	1000000	1	1	1
TCGA-AA-3854-01A	chr11	131000001	132000000	1000000	1	1	1
TCGA-AA-3854-01A	chr11	132000001	133000000	1000000	1	1	1
TCGA-AA-3854-01A	chr11	133000001	134000000	1000000	1	1	1
TCGA-AA-3854-01A	chr11	134000001	135000000	1000000	1	1	1
TCGA-AA-3854-01A	chr11	135000001	135076622	76622	1	1	0.884555886495348
TCGA-AA-3854-01A	chr11	135076623	135086622	10000	1	0	0.115444113504652
TCGA-AA-3854-01A	chr13	1	1000000	1000000	0	0	0
TCGA-AA-3854-01A	chr13	1000001	2000000	1000000	0	0	0
