Sample	seqnames	start	end	width	Tool.Result	GS.Result	OL.Ratio
TCGA-A6-2677-01A	chr8	103000001	104000000	1000000	0	0	0
TCGA-A6-2677-01A	chr8	104000001	105000000	1000000	0	0	0
TCGA-A6-2677-01A	chr8	105000001	106000000	1000000	0	0	0
TCGA-A6-2677-01A	chr8	106000001	107000000	1000000	0	0	0
TCGA-A6-2677-01A	chr8	107000001	108000000	1000000	0	0	0
TCGA-A6-2677-01A	chr8	108000001	109000000	1000000	0	0	0
TCGA-A6-2677-01A	chr8	109000001	110000000	1000000	0	0	0
TCGA-A6-2677-01A	chr8	110000001	111000000	1000000	0	0	0
TCGA-A6-2677-01A	chr8	111000001	112000000	1000000	0	0	0
TCGA-A6-2677-01A	chr8	112000001	113000000	1000000	0	0	0
TCGA-A6-2677-01A	chr8	113000001	114000000	1000000	0	0	0
TCGA-A6-2677-01A	chr8	114000001	115000000	1000000	0	0	0
TCGA-A6-2677-01A	chr8	115000001	116000000	1000000	0	0	0
TCGA-A6-2677-01A	chr8	116000001	117000000	1000000	0	0	0
TCGA-A6-2677-01A	chr8	117000001	118000000	1000000	0	0	0
TCGA-A6-2677-01A	chr8	118000001	119000000	1000000	0	0	0
TCGA-A6-2677-01A	chr8	119000001	120000000	1000000	0	0	0
TCGA-A6-2677-01A	chr8	120000001	121000000	1000000	0	0	0
TCGA-A6-2677-01A	chr8	121000001	122000000	1000000	0	0	0
TCGA-A6-2677-01A	chr8	122000001	123000000	1000000	0	0	0
TCGA-A6-2677-01A	chr8	123000001	124000000	1000000	0	0	0
TCGA-A6-2677-01A	chr8	124000001	125000000	1000000	0	0	0
TCGA-A6-2677-01A	chr8	125000001	126000000	1000000	0	0	0
TCGA-A6-2677-01A	chr8	126000001	127000000	1000000	0	0	0
TCGA-A6-2677-01A	chr8	127000001	128000000	1000000	0	0	0
TCGA-A6-2677-01A	chr8	128000001	129000000	1000000	0	0	0
TCGA-A6-2677-01A	chr8	129000001	130000000	1000000	0	0	0
TCGA-A6-2677-01A	chr8	130000001	131000000	1000000	0	0	0
TCGA-A6-2677-01A	chr8	131000001	132000000	1000000	0	0	0
TCGA-A6-2677-01A	chr8	132000001	133000000	1000000	0	0	0
TCGA-A6-2677-01A	chr8	133000001	134000000	1000000	0	0	0
TCGA-A6-2677-01A	chr8	134000001	135000000	1000000	0	0	0
TCGA-A6-2677-01A	chr8	135000001	136000000	1000000	0	0	0
TCGA-A6-2677-01A	chr8	136000001	137000000	1000000	0	0	0
TCGA-A6-2677-01A	chr8	137000001	138000000	1000000	0	0	0
TCGA-A6-2677-01A	chr8	138000001	139000000	1000000	0	0	0
TCGA-A6-2677-01A	chr8	139000001	140000000	1000000	0	0	0
TCGA-A6-2677-01A	chr8	140000001	141000000	1000000	0	0	0
TCGA-A6-2677-01A	chr8	141000001	142000000	1000000	0	0	0
TCGA-A6-2677-01A	chr8	142000001	143000000	1000000	0	0	0
TCGA-A6-2677-01A	chr8	143000001	144000000	1000000	0	0	0
TCGA-A6-2677-01A	chr8	144000001	145000000	1000000	0	0	0
TCGA-A6-2677-01A	chr8	145000001	145138636	138636	0	0	0
TCGA-A6-2677-01A	chr12	1	1000000	1000000	0	0	0
TCGA-A6-2677-01A	chr12	1000001	2000000	1000000	0	0	0
TCGA-A6-2677-01A	chr12	2000001	3000000	1000000	0	0	0
TCGA-A6-2677-01A	chr12	3000001	4000000	1000000	0	0	0
TCGA-A6-2677-01A	chr12	4000001	5000000	1000000	0	0	0
TCGA-A6-2677-01A	chr12	5000001	6000000	1000000	0	0	0
TCGA-A6-2677-01A	chr12	6000001	7000000	1000000	0	0	0
TCGA-A6-2677-01A	chr12	7000001	8000000	1000000	0	0	0
TCGA-A6-2677-01A	chr12	8000001	9000000	1000000	0	0	0
TCGA-A6-2677-01A	chr12	9000001	10000000	1000000	0	0	0
TCGA-A6-2677-01A	chr12	10000001	11000000	1000000	0	0	0
TCGA-A6-2677-01A	chr12	11000001	12000000	1000000	0	0	0
TCGA-A6-2677-01A	chr12	12000001	13000000	1000000	0	0	0
TCGA-A6-2677-01A	chr12	13000001	14000000	1000000	0	0	0
TCGA-A6-2677-01A	chr12	14000001	15000000	1000000	0	0	0
TCGA-A6-2677-01A	chr12	15000001	16000000	1000000	0	0	0
TCGA-A6-2677-01A	chr12	16000001	17000000	1000000	0	0	0
TCGA-A6-2677-01A	chr12	17000001	18000000	1000000	0	0	0
TCGA-A6-2677-01A	chr12	18000001	19000000	1000000	0	0	0
TCGA-A6-2677-01A	chr12	19000001	20000000	1000000	0	0	0
TCGA-A6-2677-01A	chr12	20000001	21000000	1000000	0	0	0
TCGA-A6-2677-01A	chr12	21000001	22000000	1000000	0	0	0
TCGA-A6-2677-01A	chr12	22000001	23000000	1000000	0	0	0
TCGA-A6-2677-01A	chr12	23000001	24000000	1000000	0	0	0
TCGA-A6-2677-01A	chr12	24000001	25000000	1000000	0	0	0
TCGA-A6-2677-01A	chr12	25000001	26000000	1000000	0	0	0
TCGA-A6-2677-01A	chr12	26000001	27000000	1000000	0	0	0
TCGA-A6-2677-01A	chr12	27000001	28000000	1000000	0	0	0
TCGA-A6-2677-01A	chr12	28000001	29000000	1000000	0	0	0
TCGA-A6-2677-01A	chr12	29000001	30000000	1000000	0	0	0
TCGA-A6-2677-01A	chr12	30000001	31000000	1000000	0	0	0
TCGA-A6-2677-01A	chr12	31000001	32000000	1000000	0	0	0
TCGA-A6-2677-01A	chr12	32000001	33000000	1000000	0	0	0
TCGA-A6-2677-01A	chr12	33000001	34000000	1000000	0	0	0
TCGA-A6-2677-01A	chr12	34000001	35000000	1000000	0	0	0
TCGA-A6-2677-01A	chr12	35000001	36000000	1000000	0	0	0
TCGA-A6-2677-01A	chr12	36000001	37000000	1000000	0	0	0
TCGA-A6-2677-01A	chr12	37000001	38000000	1000000	0	0	0
TCGA-A6-2677-01A	chr12	38000001	39000000	1000000	0	0	0
TCGA-A6-2677-01A	chr12	39000001	40000000	1000000	0	0	0
TCGA-A6-2677-01A	chr12	40000001	41000000	1000000	0	0	0
TCGA-A6-2677-01A	chr12	41000001	42000000	1000000	0	0	0
TCGA-A6-2677-01A	chr12	42000001	43000000	1000000	0	0	0
TCGA-A6-2677-01A	chr12	43000001	44000000	1000000	0	0	0
TCGA-A6-2677-01A	chr12	44000001	45000000	1000000	0	0	0
TCGA-A6-2677-01A	chr12	45000001	46000000	1000000	0	0	0
TCGA-A6-2677-01A	chr12	46000001	47000000	1000000	0	0	0
TCGA-A6-2677-01A	chr12	47000001	48000000	1000000	0	0	0
TCGA-A6-2677-01A	chr12	48000001	49000000	1000000	0	0	0
TCGA-A6-2677-01A	chr12	49000001	50000000	1000000	0	0	0
TCGA-A6-2677-01A	chr12	50000001	50430448	430448	0	0	0
TCGA-A6-2677-01A	chr12	50430449	50510006	79558	1	0	0.079558
TCGA-A6-2677-01A	chr12	50510007	51000000	489994	1	1	0.489994
TCGA-A6-2677-01A	chr12	51000001	52000000	1000000	1	1	1
TCGA-A6-2677-01A	chr12	52000001	53000000	1000000	1	1	1
TCGA-A6-2677-01A	chr12	53000001	54000000	1000000	1	1	1
TCGA-A6-2677-01A	chr12	54000001	55000000	1000000	1	1	1
TCGA-A6-2677-01A	chr12	55000001	56000000	1000000	1	1	1
TCGA-A6-2677-01A	chr12	56000001	57000000	1000000	1	1	1
TCGA-A6-2677-01A	chr12	57000001	58000000	1000000	1	1	1
TCGA-A6-2677-01A	chr12	58000001	59000000	1000000	1	1	1
TCGA-A6-2677-01A	chr12	59000001	60000000	1000000	1	1	1
TCGA-A6-2677-01A	chr12	60000001	61000000	1000000	1	1	1
TCGA-A6-2677-01A	chr12	61000001	62000000	1000000	1	1	1
TCGA-A6-2677-01A	chr12	62000001	63000000	1000000	1	1	1
TCGA-A6-2677-01A	chr12	63000001	64000000	1000000	1	1	1
TCGA-A6-2677-01A	chr12	64000001	65000000	1000000	1	1	1
TCGA-A6-2677-01A	chr12	65000001	66000000	1000000	1	1	1
TCGA-A6-2677-01A	chr12	66000001	67000000	1000000	1	1	1
TCGA-A6-2677-01A	chr12	67000001	68000000	1000000	1	1	1
TCGA-A6-2677-01A	chr12	68000001	69000000	1000000	1	1	1
TCGA-A6-2677-01A	chr12	69000001	70000000	1000000	1	1	1
TCGA-A6-2677-01A	chr12	70000001	71000000	1000000	1	1	1
TCGA-A6-2677-01A	chr12	71000001	72000000	1000000	1	1	1
TCGA-A6-2677-01A	chr12	72000001	73000000	1000000	1	1	1
TCGA-A6-2677-01A	chr12	73000001	74000000	1000000	1	1	1
TCGA-A6-2677-01A	chr12	74000001	75000000	1000000	1	1	1
TCGA-A6-2677-01A	chr12	75000001	76000000	1000000	1	1	1
TCGA-A6-2677-01A	chr12	76000001	77000000	1000000	1	1	1
TCGA-A6-2677-01A	chr12	77000001	78000000	1000000	1	1	1
TCGA-A6-2677-01A	chr12	78000001	79000000	1000000	1	1	1
TCGA-A6-2677-01A	chr12	79000001	80000000	1000000	1	1	1
TCGA-A6-2677-01A	chr12	80000001	81000000	1000000	1	1	1
TCGA-A6-2677-01A	chr12	81000001	82000000	1000000	1	1	1
TCGA-A6-2677-01A	chr12	82000001	83000000	1000000	1	1	1
TCGA-A6-2677-01A	chr12	83000001	84000000	1000000	1	1	1
TCGA-A6-2677-01A	chr12	84000001	85000000	1000000	1	1	1
TCGA-A6-2677-01A	chr12	85000001	86000000	1000000	1	1	1
TCGA-A6-2677-01A	chr12	86000001	87000000	1000000	1	1	1
TCGA-A6-2677-01A	chr12	87000001	88000000	1000000	1	1	1
TCGA-A6-2677-01A	chr12	88000001	89000000	1000000	1	1	1
TCGA-A6-2677-01A	chr12	89000001	90000000	1000000	1	1	1
TCGA-A6-2677-01A	chr12	90000001	91000000	1000000	1	1	1
TCGA-A6-2677-01A	chr12	91000001	92000000	1000000	1	1	1
TCGA-A6-2677-01A	chr12	92000001	93000000	1000000	1	1	1
TCGA-A6-2677-01A	chr12	93000001	94000000	1000000	1	1	1
TCGA-A6-2677-01A	chr12	94000001	95000000	1000000	1	1	1
TCGA-A6-2677-01A	chr12	95000001	96000000	1000000	1	1	1
TCGA-A6-2677-01A	chr12	96000001	97000000	1000000	1	1	1
TCGA-A6-2677-01A	chr12	97000001	98000000	1000000	1	1	1
TCGA-A6-2677-01A	chr12	98000001	99000000	1000000	1	1	1
TCGA-A6-2677-01A	chr12	99000001	100000000	1000000	1	1	1
TCGA-A6-2677-01A	chr12	100000001	101000000	1000000	1	1	1
TCGA-A6-2677-01A	chr12	101000001	102000000	1000000	1	1	1
TCGA-A6-2677-01A	chr12	102000001	103000000	1000000	1	1	1
TCGA-A6-2677-01A	chr12	103000001	104000000	1000000	1	1	1
TCGA-A6-2677-01A	chr12	104000001	105000000	1000000	1	1	1
TCGA-A6-2677-01A	chr12	105000001	106000000	1000000	1	1	1
TCGA-A6-2677-01A	chr12	106000001	107000000	1000000	1	1	1
TCGA-A6-2677-01A	chr12	107000001	108000000	1000000	1	1	1
TCGA-A6-2677-01A	chr12	108000001	109000000	1000000	1	1	1
TCGA-A6-2677-01A	chr12	109000001	110000000	1000000	1	1	1
TCGA-A6-2677-01A	chr12	110000001	111000000	1000000	1	1	1
TCGA-A6-2677-01A	chr12	111000001	112000000	1000000	1	1	1
TCGA-A6-2677-01A	chr12	112000001	113000000	1000000	1	1	1
TCGA-A6-2677-01A	chr12	113000001	114000000	1000000	1	1	1
TCGA-A6-2677-01A	chr12	114000001	115000000	1000000	1	1	1
TCGA-A6-2677-01A	chr12	115000001	116000000	1000000	1	1	1
TCGA-A6-2677-01A	chr12	116000001	117000000	1000000	1	1	1
TCGA-A6-2677-01A	chr12	117000001	118000000	1000000	1	1	1
TCGA-A6-2677-01A	chr12	118000001	119000000	1000000	1	1	1
TCGA-A6-2677-01A	chr12	119000001	120000000	1000000	1	1	1
TCGA-A6-2677-01A	chr12	120000001	121000000	1000000	1	1	1
TCGA-A6-2677-01A	chr12	121000001	122000000	1000000	1	1	1
TCGA-A6-2677-01A	chr12	122000001	123000000	1000000	1	1	1
TCGA-A6-2677-01A	chr12	123000001	124000000	1000000	1	1	1
TCGA-A6-2677-01A	chr12	124000001	125000000	1000000	1	1	1
TCGA-A6-2677-01A	chr12	125000001	126000000	1000000	1	1	1
TCGA-A6-2677-01A	chr12	126000001	127000000	1000000	1	1	1
TCGA-A6-2677-01A	chr12	127000001	128000000	1000000	1	1	1
TCGA-A6-2677-01A	chr12	128000001	129000000	1000000	1	1	1
TCGA-A6-2677-01A	chr12	129000001	130000000	1000000	1	1	1
TCGA-A6-2677-01A	chr12	130000001	131000000	1000000	1	1	1
TCGA-A6-2677-01A	chr12	131000001	132000000	1000000	1	1	1
TCGA-A6-2677-01A	chr12	132000001	133000000	1000000	1	1	1
TCGA-A6-2677-01A	chr12	133000001	133202210	202210	1	1	0.734483798204926
TCGA-A6-2677-01A	chr12	133202211	133265309	63099	0	1	0
TCGA-A6-2677-01A	chr12	133265310	133275309	10000	0	0	0
TCGA-A6-6652-01A	chr13	1	1000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	1000001	2000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	2000001	3000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	3000001	4000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	4000001	5000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	5000001	6000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	6000001	7000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	7000001	8000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	8000001	9000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	9000001	10000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	10000001	11000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	11000001	12000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	12000001	13000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	13000001	14000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	14000001	15000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	15000001	16000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	16000001	17000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	17000001	18000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	18000001	18249026	249026	0	0	0
TCGA-A6-6652-01A	chr13	18249027	18301497	52471	1	0	0.052471
TCGA-A6-6652-01A	chr13	18301498	19000000	698503	0	0	0
TCGA-A6-6652-01A	chr13	19000001	20000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	20000001	21000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	21000001	22000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	22000001	23000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	23000001	24000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	24000001	25000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	25000001	26000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	26000001	27000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	27000001	28000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	28000001	29000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	29000001	30000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	30000001	31000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	31000001	32000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	32000001	33000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	33000001	34000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	34000001	35000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	35000001	36000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	36000001	37000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	37000001	38000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	38000001	39000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	39000001	40000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	40000001	41000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	41000001	42000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	42000001	43000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	43000001	44000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	44000001	45000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	45000001	46000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	46000001	47000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	47000001	48000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	48000001	49000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	49000001	50000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	50000001	51000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	51000001	52000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	52000001	53000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	53000001	54000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	54000001	55000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	55000001	56000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	56000001	57000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	57000001	58000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	58000001	59000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	59000001	60000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	60000001	61000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	61000001	62000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	62000001	63000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	63000001	64000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	64000001	65000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	65000001	66000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	66000001	67000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	67000001	68000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	68000001	69000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	69000001	70000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	70000001	71000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	71000001	72000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	72000001	73000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	73000001	74000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	74000001	75000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	75000001	76000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	76000001	77000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	77000001	78000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	78000001	79000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	79000001	80000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	80000001	81000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	81000001	82000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	82000001	83000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	83000001	84000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	84000001	85000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	85000001	86000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	86000001	87000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	87000001	88000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	88000001	89000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	89000001	90000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	90000001	91000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	91000001	92000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	92000001	93000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	93000001	94000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	94000001	95000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	95000001	96000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	96000001	97000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	97000001	98000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	98000001	99000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	99000001	100000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	100000001	101000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	101000001	102000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	102000001	103000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	103000001	104000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	104000001	105000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	105000001	106000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	106000001	107000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	107000001	108000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	108000001	109000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	109000001	110000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	110000001	111000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	111000001	112000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	112000001	113000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	113000001	114000000	1000000	0	0	0
TCGA-A6-6652-01A	chr13	114000001	114364328	364328	0	0	0
TCGA-A6-6652-01A	chr17	1	116269	116269	0	0	0
TCGA-A6-6652-01A	chr17	116270	532981	416712	1	0	0.416712
TCGA-A6-6652-01A	chr17	532982	601921	68940	0	0	0
TCGA-A6-6652-01A	chr17	601922	1000000	398079	1	0	0.398079
TCGA-A6-6652-01A	chr17	1000001	1131003	131003	1	0	0.131003
TCGA-A6-6652-01A	chr17	1131004	2000000	868997	1	1	0.868997
TCGA-A6-6652-01A	chr17	2000001	3000000	1000000	1	1	1
TCGA-A6-6652-01A	chr17	3000001	4000000	1000000	1	1	1
TCGA-A6-6652-01A	chr17	4000001	5000000	1000000	1	1	1
TCGA-A6-6652-01A	chr17	5000001	6000000	1000000	1	1	1
TCGA-A6-6652-01A	chr17	6000001	7000000	1000000	1	1	1
TCGA-A6-6652-01A	chr17	7000001	8000000	1000000	1	1	1
TCGA-A6-6652-01A	chr17	8000001	9000000	1000000	1	1	1
TCGA-A6-6652-01A	chr17	9000001	9575731	575731	1	1	0.575731
TCGA-A6-6652-01A	chr17	9575732	9577456	1725	0	1	0
TCGA-A6-6652-01A	chr17	9577457	10000000	422544	0	0	0
TCGA-A6-6652-01A	chr17	10000001	11000000	1000000	0	0	0
TCGA-A6-6652-01A	chr17	11000001	12000000	1000000	0	0	0
TCGA-A6-6652-01A	chr17	12000001	13000000	1000000	0	0	0
TCGA-A6-6652-01A	chr17	13000001	14000000	1000000	0	0	0
TCGA-A6-6652-01A	chr17	14000001	15000000	1000000	0	0	0
TCGA-A6-6652-01A	chr17	15000001	16000000	1000000	0	0	0
TCGA-A6-6652-01A	chr17	16000001	17000000	1000000	0	0	0
TCGA-A6-6652-01A	chr17	17000001	18000000	1000000	0	0	0
TCGA-A6-6652-01A	chr17	18000001	19000000	1000000	0	0	0
TCGA-A6-6652-01A	chr17	19000001	20000000	1000000	0	0	0
TCGA-A6-6652-01A	chr17	20000001	21000000	1000000	0	0	0
TCGA-A6-6652-01A	chr17	21000001	22000000	1000000	0	0	0
TCGA-A6-6652-01A	chr17	22000001	23000000	1000000	0	0	0
TCGA-A6-6652-01A	chr17	23000001	24000000	1000000	0	0	0
TCGA-A6-6652-01A	chr17	24000001	25000000	1000000	0	0	0
TCGA-A6-6652-01A	chr17	25000001	26000000	1000000	0	0	0
TCGA-A6-6652-01A	chr17	26000001	27000000	1000000	0	0	0
TCGA-A6-6652-01A	chr17	27000001	28000000	1000000	0	0	0
TCGA-A6-6652-01A	chr17	28000001	29000000	1000000	0	0	0
TCGA-A6-6652-01A	chr17	29000001	30000000	1000000	0	0	0
TCGA-A6-6652-01A	chr17	30000001	31000000	1000000	0	0	0
TCGA-A6-6652-01A	chr17	31000001	32000000	1000000	0	0	0
TCGA-A6-6652-01A	chr17	32000001	33000000	1000000	0	0	0
TCGA-A6-6652-01A	chr17	33000001	34000000	1000000	0	0	0
TCGA-A6-6652-01A	chr17	34000001	35000000	1000000	0	0	0
TCGA-A6-6652-01A	chr17	35000001	36000000	1000000	0	0	0
TCGA-A6-6652-01A	chr17	36000001	37000000	1000000	0	0	0
TCGA-A6-6652-01A	chr17	37000001	38000000	1000000	0	0	0
TCGA-A6-6652-01A	chr17	38000001	39000000	1000000	0	0	0
TCGA-A6-6652-01A	chr17	39000001	40000000	1000000	0	0	0
TCGA-A6-6652-01A	chr17	40000001	41000000	1000000	0	0	0
TCGA-A6-6652-01A	chr17	41000001	42000000	1000000	0	0	0
TCGA-A6-6652-01A	chr17	42000001	43000000	1000000	0	0	0
TCGA-A6-6652-01A	chr17	43000001	44000000	1000000	0	0	0
TCGA-A6-6652-01A	chr17	44000001	45000000	1000000	0	0	0
TCGA-A6-6652-01A	chr17	45000001	46000000	1000000	0	0	0
TCGA-A6-6652-01A	chr17	46000001	47000000	1000000	0	0	0
TCGA-A6-6652-01A	chr17	47000001	48000000	1000000	0	0	0
TCGA-A6-6652-01A	chr17	48000001	49000000	1000000	0	0	0
TCGA-A6-6652-01A	chr17	49000001	50000000	1000000	0	0	0
TCGA-A6-6652-01A	chr17	50000001	51000000	1000000	0	0	0
TCGA-A6-6652-01A	chr17	51000001	52000000	1000000	0	0	0
TCGA-A6-6652-01A	chr17	52000001	53000000	1000000	0	0	0
TCGA-A6-6652-01A	chr17	53000001	54000000	1000000	0	0	0
TCGA-A6-6652-01A	chr17	54000001	55000000	1000000	0	0	0
TCGA-A6-6652-01A	chr17	55000001	56000000	1000000	0	0	0
TCGA-A6-6652-01A	chr17	56000001	57000000	1000000	0	0	0
TCGA-A6-6652-01A	chr17	57000001	58000000	1000000	0	0	0
TCGA-A6-6652-01A	chr17	58000001	59000000	1000000	0	0	0
TCGA-A6-6652-01A	chr17	59000001	60000000	1000000	0	0	0
TCGA-A6-6652-01A	chr17	60000001	61000000	1000000	0	0	0
TCGA-A6-6652-01A	chr17	61000001	62000000	1000000	0	0	0
TCGA-A6-6652-01A	chr17	62000001	63000000	1000000	0	0	0
TCGA-A6-6652-01A	chr17	63000001	64000000	1000000	0	0	0
TCGA-A6-6652-01A	chr17	64000001	65000000	1000000	0	0	0
TCGA-A6-6652-01A	chr17	65000001	66000000	1000000	0	0	0
TCGA-A6-6652-01A	chr17	66000001	67000000	1000000	0	0	0
TCGA-A6-6652-01A	chr17	67000001	68000000	1000000	0	0	0
TCGA-A6-6652-01A	chr17	68000001	69000000	1000000	0	0	0
TCGA-A6-6652-01A	chr17	69000001	70000000	1000000	0	0	0
TCGA-A6-6652-01A	chr17	70000001	71000000	1000000	0	0	0
TCGA-A6-6652-01A	chr17	71000001	72000000	1000000	0	0	0
TCGA-A6-6652-01A	chr17	72000001	73000000	1000000	0	0	0
TCGA-A6-6652-01A	chr17	73000001	74000000	1000000	0	0	0
TCGA-A6-6652-01A	chr17	74000001	75000000	1000000	0	0	0
TCGA-A6-6652-01A	chr17	75000001	76000000	1000000	0	0	0
TCGA-A6-6652-01A	chr17	76000001	77000000	1000000	0	0	0
TCGA-A6-6652-01A	chr17	77000001	78000000	1000000	0	0	0
TCGA-A6-6652-01A	chr17	78000001	79000000	1000000	0	0	0
TCGA-A6-6652-01A	chr17	79000001	80000000	1000000	0	0	0
TCGA-A6-6652-01A	chr17	80000001	81000000	1000000	0	0	0
TCGA-A6-6652-01A	chr17	81000001	82000000	1000000	0	0	0
TCGA-A6-6652-01A	chr17	82000001	83000000	1000000	0	0	0
