Sample	seqnames	start	end	width	Tool.Result	GS.Result	OL.Ratio
TCGA-AA-3655-01A	chr22	18980689	19000000	19312	1	1	0.019312
TCGA-AA-3655-01A	chr22	19000001	20000000	1000000	1	1	1
TCGA-AA-3655-01A	chr22	20000001	21000000	1000000	1	1	1
TCGA-AA-3655-01A	chr22	21000001	22000000	1000000	1	1	1
TCGA-AA-3655-01A	chr22	22000001	23000000	1000000	1	1	1
TCGA-AA-3655-01A	chr22	23000001	24000000	1000000	1	1	1
TCGA-AA-3655-01A	chr22	24000001	25000000	1000000	1	1	1
TCGA-AA-3655-01A	chr22	25000001	25229600	229600	1	1	0.2296
TCGA-AA-3655-01A	chr22	25229601	25266868	37268	0	1	0
TCGA-AA-3655-01A	chr22	25266869	25524551	257683	0	0	0
TCGA-AA-3655-01A	chr22	25524552	25565056	40505	0	1	0
TCGA-AA-3655-01A	chr22	25565057	26000000	434944	1	1	0.434944
TCGA-AA-3655-01A	chr22	26000001	27000000	1000000	1	1	1
TCGA-AA-3655-01A	chr22	27000001	28000000	1000000	1	1	1
TCGA-AA-3655-01A	chr22	28000001	29000000	1000000	1	1	1
TCGA-AA-3655-01A	chr22	29000001	30000000	1000000	1	1	1
TCGA-AA-3655-01A	chr22	30000001	31000000	1000000	1	1	1
TCGA-AA-3655-01A	chr22	31000001	32000000	1000000	1	1	1
TCGA-AA-3655-01A	chr22	32000001	33000000	1000000	1	1	1
TCGA-AA-3655-01A	chr22	33000001	34000000	1000000	1	1	1
TCGA-AA-3655-01A	chr22	34000001	35000000	1000000	1	1	1
TCGA-AA-3655-01A	chr22	35000001	36000000	1000000	1	1	1
TCGA-AA-3655-01A	chr22	36000001	37000000	1000000	1	1	1
TCGA-AA-3655-01A	chr22	37000001	38000000	1000000	1	1	1
TCGA-AA-3655-01A	chr22	38000001	38961648	961648	1	1	0.961648
TCGA-AA-3655-01A	chr22	38961649	39000000	38352	0	1	0
TCGA-AA-3655-01A	chr22	39000001	39017820	17820	0	1	0
TCGA-AA-3655-01A	chr22	39017821	40000000	982180	1	1	0.98218
TCGA-AA-3655-01A	chr22	40000001	41000000	1000000	1	1	1
TCGA-AA-3655-01A	chr22	41000001	42000000	1000000	1	1	1
TCGA-AA-3655-01A	chr22	42000001	43000000	1000000	1	1	1
TCGA-AA-3655-01A	chr22	43000001	44000000	1000000	1	1	1
TCGA-AA-3655-01A	chr22	44000001	45000000	1000000	1	1	1
TCGA-AA-3655-01A	chr22	45000001	46000000	1000000	1	1	1
TCGA-AA-3655-01A	chr22	46000001	47000000	1000000	1	1	1
TCGA-AA-3655-01A	chr22	47000001	48000000	1000000	1	1	1
TCGA-AA-3655-01A	chr22	48000001	49000000	1000000	1	1	1
TCGA-AA-3655-01A	chr22	49000001	50000000	1000000	1	1	1
TCGA-AA-3655-01A	chr22	50000001	50785388	785388	1	1	0.959583025848292
TCGA-AA-3655-01A	chr22	50785389	50806138	20750	0	1	0
TCGA-AA-3655-01A	chr22	50806139	50818468	12330	0	0	0
TCGA-AA-3848-01A	chr17	1	150207	150207	0	0	0
TCGA-AA-3848-01A	chr17	150208	746307	596100	0	1	0
TCGA-AA-3848-01A	chr17	746308	1000000	253693	1	1	0.253693
TCGA-AA-3848-01A	chr17	1000001	2000000	1000000	1	1	1
TCGA-AA-3848-01A	chr17	2000001	3000000	1000000	1	1	1
TCGA-AA-3848-01A	chr17	3000001	4000000	1000000	1	1	1
TCGA-AA-3848-01A	chr17	4000001	5000000	1000000	1	1	1
TCGA-AA-3848-01A	chr17	5000001	6000000	1000000	1	1	1
TCGA-AA-3848-01A	chr17	6000001	7000000	1000000	1	1	1
TCGA-AA-3848-01A	chr17	7000001	8000000	1000000	1	1	1
TCGA-AA-3848-01A	chr17	8000001	9000000	1000000	1	1	1
TCGA-AA-3848-01A	chr17	9000001	10000000	1000000	1	1	1
TCGA-AA-3848-01A	chr17	10000001	10860951	860951	1	1	0.860951
TCGA-AA-3848-01A	chr17	10860952	11000000	139049	0	1	0
TCGA-AA-3848-01A	chr17	11000001	11175597	175597	0	1	0
TCGA-AA-3848-01A	chr17	11175598	12000000	824403	0	0	0
TCGA-AA-3848-01A	chr17	12000001	13000000	1000000	0	0	0
TCGA-AA-3848-01A	chr17	13000001	14000000	1000000	0	0	0
TCGA-AA-3848-01A	chr17	14000001	15000000	1000000	0	0	0
TCGA-AA-3848-01A	chr17	15000001	16000000	1000000	0	0	0
TCGA-AA-3848-01A	chr17	16000001	17000000	1000000	0	0	0
TCGA-AA-3848-01A	chr17	17000001	18000000	1000000	0	0	0
TCGA-AA-3848-01A	chr17	18000001	19000000	1000000	0	0	0
TCGA-AA-3848-01A	chr17	19000001	20000000	1000000	0	0	0
TCGA-AA-3848-01A	chr17	20000001	21000000	1000000	0	0	0
TCGA-AA-3848-01A	chr17	21000001	22000000	1000000	0	0	0
TCGA-AA-3848-01A	chr17	22000001	23000000	1000000	0	0	0
TCGA-AA-3848-01A	chr17	23000001	24000000	1000000	0	0	0
TCGA-AA-3848-01A	chr17	24000001	25000000	1000000	0	0	0
TCGA-AA-3848-01A	chr17	25000001	26000000	1000000	0	0	0
TCGA-AA-3848-01A	chr17	26000001	27000000	1000000	0	0	0
TCGA-AA-3848-01A	chr17	27000001	28000000	1000000	0	0	0
TCGA-AA-3848-01A	chr17	28000001	29000000	1000000	0	0	0
TCGA-AA-3848-01A	chr17	29000001	30000000	1000000	0	0	0
TCGA-AA-3848-01A	chr17	30000001	31000000	1000000	0	0	0
TCGA-AA-3848-01A	chr17	31000001	32000000	1000000	0	0	0
TCGA-AA-3848-01A	chr17	32000001	33000000	1000000	0	0	0
TCGA-AA-3848-01A	chr17	33000001	34000000	1000000	0	0	0
TCGA-AA-3848-01A	chr17	34000001	35000000	1000000	0	0	0
TCGA-AA-3848-01A	chr17	35000001	36000000	1000000	0	0	0
TCGA-AA-3848-01A	chr17	36000001	37000000	1000000	0	0	0
TCGA-AA-3848-01A	chr17	37000001	38000000	1000000	0	0	0
TCGA-AA-3848-01A	chr17	38000001	39000000	1000000	0	0	0
TCGA-AA-3848-01A	chr17	39000001	40000000	1000000	0	0	0
TCGA-AA-3848-01A	chr17	40000001	41000000	1000000	0	0	0
TCGA-AA-3848-01A	chr17	41000001	42000000	1000000	0	0	0
TCGA-AA-3848-01A	chr17	42000001	43000000	1000000	0	0	0
TCGA-AA-3848-01A	chr17	43000001	44000000	1000000	0	0	0
TCGA-AA-3848-01A	chr17	44000001	45000000	1000000	0	0	0
TCGA-AA-3848-01A	chr17	45000001	46000000	1000000	0	0	0
TCGA-AA-3848-01A	chr17	46000001	47000000	1000000	0	0	0
TCGA-AA-3848-01A	chr17	47000001	48000000	1000000	0	0	0
TCGA-AA-3848-01A	chr17	48000001	49000000	1000000	0	0	0
TCGA-AA-3848-01A	chr17	49000001	50000000	1000000	0	0	0
TCGA-AA-3848-01A	chr17	50000001	51000000	1000000	0	0	0
TCGA-AA-3848-01A	chr17	51000001	52000000	1000000	0	0	0
TCGA-AA-3848-01A	chr17	52000001	53000000	1000000	0	0	0
TCGA-AA-3848-01A	chr17	53000001	54000000	1000000	0	0	0
TCGA-AA-3848-01A	chr17	54000001	55000000	1000000	0	0	0
TCGA-AA-3848-01A	chr17	55000001	56000000	1000000	0	0	0
TCGA-AA-3848-01A	chr17	56000001	57000000	1000000	0	0	0
TCGA-AA-3848-01A	chr17	57000001	58000000	1000000	0	0	0
TCGA-AA-3848-01A	chr17	58000001	59000000	1000000	0	0	0
TCGA-AA-3848-01A	chr17	59000001	60000000	1000000	0	0	0
TCGA-AA-3848-01A	chr17	60000001	61000000	1000000	0	0	0
TCGA-AA-3848-01A	chr17	61000001	62000000	1000000	0	0	0
TCGA-AA-3848-01A	chr17	62000001	63000000	1000000	0	0	0
TCGA-AA-3848-01A	chr17	63000001	64000000	1000000	0	0	0
TCGA-AA-3848-01A	chr17	64000001	65000000	1000000	0	0	0
TCGA-AA-3848-01A	chr17	65000001	66000000	1000000	0	0	0
TCGA-AA-3848-01A	chr17	66000001	67000000	1000000	0	0	0
TCGA-AA-3848-01A	chr17	67000001	68000000	1000000	0	0	0
TCGA-AA-3848-01A	chr17	68000001	69000000	1000000	0	0	0
TCGA-AA-3848-01A	chr17	69000001	70000000	1000000	0	0	0
TCGA-AA-3848-01A	chr17	70000001	71000000	1000000	0	0	0
TCGA-AA-3848-01A	chr17	71000001	72000000	1000000	0	0	0
TCGA-AA-3848-01A	chr17	72000001	73000000	1000000	0	0	0
TCGA-AA-3848-01A	chr17	73000001	74000000	1000000	0	0	0
TCGA-AA-3848-01A	chr17	74000001	75000000	1000000	0	0	0
TCGA-AA-3848-01A	chr17	75000001	76000000	1000000	0	0	0
TCGA-AA-3848-01A	chr17	76000001	77000000	1000000	0	0	0
TCGA-AA-3848-01A	chr17	77000001	78000000	1000000	0	0	0
TCGA-AA-3848-01A	chr17	78000001	79000000	1000000	0	0	0
TCGA-AA-3848-01A	chr17	79000001	80000000	1000000	0	0	0
TCGA-AA-3848-01A	chr17	80000001	81000000	1000000	0	0	0
TCGA-AA-3848-01A	chr17	81000001	82000000	1000000	0	0	0
TCGA-AA-3848-01A	chr17	82000001	83000000	1000000	0	0	0
TCGA-AA-3848-01A	chr17	83000001	83257441	257441	0	0	0
TCGA-AA-3848-01A	chr22	1	1000000	1000000	0	0	0
TCGA-AA-3848-01A	chr22	1000001	2000000	1000000	0	0	0
TCGA-AA-3848-01A	chr22	2000001	3000000	1000000	0	0	0
TCGA-AA-3848-01A	chr22	3000001	4000000	1000000	0	0	0
TCGA-AA-3848-01A	chr22	4000001	5000000	1000000	0	0	0
TCGA-AA-3848-01A	chr22	5000001	6000000	1000000	0	0	0
TCGA-AA-3848-01A	chr22	6000001	7000000	1000000	0	0	0
TCGA-AA-3848-01A	chr22	7000001	8000000	1000000	0	0	0
TCGA-AA-3848-01A	chr22	8000001	9000000	1000000	0	0	0
TCGA-AA-3848-01A	chr22	9000001	10000000	1000000	0	0	0
TCGA-AA-3848-01A	chr22	10000001	11000000	1000000	0	0	0
TCGA-AA-3848-01A	chr22	11000001	12000000	1000000	0	0	0
TCGA-AA-3848-01A	chr22	12000001	12620900	620900	0	0	0
TCGA-AA-3848-01A	chr22	12620901	13000000	379100	1	0	0.3791
TCGA-AA-3848-01A	chr22	13000001	14000000	1000000	1	0	1
TCGA-AA-3848-01A	chr22	14000001	15000000	1000000	1	0	1
TCGA-AA-3848-01A	chr22	15000001	16000000	1000000	1	0	1
TCGA-AA-3848-01A	chr22	16000001	17000000	1000000	1	0	1
TCGA-AA-3848-01A	chr22	17000001	17041396	41396	1	0	0.041396
TCGA-AA-3848-01A	chr22	17041397	18000000	958604	1	1	0.958604
TCGA-AA-3848-01A	chr22	18000001	19000000	1000000	1	1	1
TCGA-AA-3848-01A	chr22	19000001	20000000	1000000	1	1	1
TCGA-AA-3848-01A	chr22	20000001	21000000	1000000	1	1	1
TCGA-AA-3848-01A	chr22	21000001	22000000	1000000	1	1	1
TCGA-AA-3848-01A	chr22	22000001	23000000	1000000	1	1	1
TCGA-AA-3848-01A	chr22	23000001	24000000	1000000	1	1	1
TCGA-AA-3848-01A	chr22	24000001	25000000	1000000	1	1	1
TCGA-AA-3848-01A	chr22	25000001	26000000	1000000	1	1	1
TCGA-AA-3848-01A	chr22	26000001	27000000	1000000	1	1	1
TCGA-AA-3848-01A	chr22	27000001	28000000	1000000	1	1	1
TCGA-AA-3848-01A	chr22	28000001	29000000	1000000	1	1	1
TCGA-AA-3848-01A	chr22	29000001	30000000	1000000	1	1	1
TCGA-AA-3848-01A	chr22	30000001	31000000	1000000	1	1	1
TCGA-AA-3848-01A	chr22	31000001	32000000	1000000	1	1	1
TCGA-AA-3848-01A	chr22	32000001	33000000	1000000	1	1	1
TCGA-AA-3848-01A	chr22	33000001	34000000	1000000	1	1	1
TCGA-AA-3848-01A	chr22	34000001	35000000	1000000	1	1	1
TCGA-AA-3848-01A	chr22	35000001	36000000	1000000	1	1	1
TCGA-AA-3848-01A	chr22	36000001	37000000	1000000	1	1	1
TCGA-AA-3848-01A	chr22	37000001	38000000	1000000	1	1	1
TCGA-AA-3848-01A	chr22	38000001	39000000	1000000	1	1	1
TCGA-AA-3848-01A	chr22	39000001	40000000	1000000	1	1	1
TCGA-AA-3848-01A	chr22	40000001	41000000	1000000	1	1	1
TCGA-AA-3848-01A	chr22	41000001	42000000	1000000	1	1	1
TCGA-AA-3848-01A	chr22	42000001	43000000	1000000	1	1	1
TCGA-AA-3848-01A	chr22	43000001	44000000	1000000	1	1	1
TCGA-AA-3848-01A	chr22	44000001	45000000	1000000	1	1	1
TCGA-AA-3848-01A	chr22	45000001	46000000	1000000	1	1	1
TCGA-AA-3848-01A	chr22	46000001	47000000	1000000	1	1	1
TCGA-AA-3848-01A	chr22	47000001	48000000	1000000	1	1	1
TCGA-AA-3848-01A	chr22	48000001	49000000	1000000	1	1	1
TCGA-AA-3848-01A	chr22	49000001	50000000	1000000	1	1	1
TCGA-AA-3848-01A	chr22	50000001	50799275	799275	1	1	0.976550091145897
TCGA-AA-3848-01A	chr22	50799276	50806138	6863	0	1	0
TCGA-AA-3848-01A	chr22	50806139	50818468	12330	0	0	0
TCGA-AA-3854-01A	chr5	1	1000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	1000001	2000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	2000001	3000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	3000001	4000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	4000001	5000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	5000001	6000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	6000001	7000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	7000001	8000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	8000001	9000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	9000001	10000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	10000001	11000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	11000001	12000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	12000001	13000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	13000001	14000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	14000001	15000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	15000001	16000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	16000001	17000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	17000001	18000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	18000001	19000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	19000001	20000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	20000001	21000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	21000001	22000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	22000001	23000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	23000001	24000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	24000001	25000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	25000001	26000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	26000001	27000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	27000001	28000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	28000001	29000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	29000001	30000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	30000001	31000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	31000001	32000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	32000001	33000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	33000001	34000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	34000001	35000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	35000001	36000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	36000001	37000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	37000001	38000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	38000001	39000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	39000001	40000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	40000001	41000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	41000001	42000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	42000001	43000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	43000001	44000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	44000001	45000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	45000001	46000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	46000001	47000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	47000001	48000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	48000001	49000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	49000001	50000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	50000001	51000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	51000001	52000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	52000001	53000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	53000001	54000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	54000001	55000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	55000001	56000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	56000001	57000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	57000001	58000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	58000001	59000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	59000001	60000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	60000001	61000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	61000001	62000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	62000001	63000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	63000001	64000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	64000001	65000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	65000001	66000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	66000001	67000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	67000001	68000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	68000001	69000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	69000001	70000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	70000001	71000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	71000001	72000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	72000001	73000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	73000001	74000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	74000001	75000000	1000000	0	0	0
TCGA-AA-3854-01A	chr5	75000001	75581141	581141	0	0	0
TCGA-AA-3854-01A	chr5	75581142	75664736	83595	1	0	0.083595
TCGA-AA-3854-01A	chr5	75664737	76000000	335264	1	1	0.335264
TCGA-AA-3854-01A	chr5	76000001	77000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	77000001	78000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	78000001	79000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	79000001	80000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	80000001	81000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	81000001	82000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	82000001	83000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	83000001	84000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	84000001	85000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	85000001	86000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	86000001	87000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	87000001	88000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	88000001	89000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	89000001	90000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	90000001	91000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	91000001	92000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	92000001	93000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	93000001	94000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	94000001	95000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	95000001	96000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	96000001	97000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	97000001	98000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	98000001	99000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	99000001	100000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	100000001	101000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	101000001	102000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	102000001	103000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	103000001	104000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	104000001	105000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	105000001	106000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	106000001	107000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	107000001	108000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	108000001	109000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	109000001	110000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	110000001	111000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	111000001	112000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	112000001	113000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	113000001	114000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	114000001	115000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	115000001	116000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	116000001	117000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	117000001	118000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	118000001	119000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	119000001	120000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	120000001	121000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	121000001	122000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	122000001	123000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	123000001	124000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	124000001	125000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	125000001	126000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	126000001	127000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	127000001	128000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	128000001	129000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	129000001	130000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	130000001	131000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	131000001	132000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	132000001	133000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	133000001	134000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	134000001	135000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	135000001	136000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	136000001	137000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	137000001	138000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	138000001	139000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	139000001	140000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	140000001	140702254	702254	1	1	0.702254
TCGA-AA-3854-01A	chr5	140702255	140703798	1544	0	1	0
TCGA-AA-3854-01A	chr5	140703799	141000000	296202	1	1	0.296202
TCGA-AA-3854-01A	chr5	141000001	141408697	408697	1	1	0.408697
TCGA-AA-3854-01A	chr5	141408698	141408900	203	0	1	0
TCGA-AA-3854-01A	chr5	141408901	142000000	591100	1	1	0.5911
TCGA-AA-3854-01A	chr5	142000001	143000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	143000001	144000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	144000001	145000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	145000001	146000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	146000001	147000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	147000001	148000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	148000001	149000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	149000001	150000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	150000001	151000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	151000001	152000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	152000001	153000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	153000001	154000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	154000001	155000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	155000001	156000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	156000001	157000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	157000001	158000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	158000001	159000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	159000001	160000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	160000001	161000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	161000001	162000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	162000001	163000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	163000001	164000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	164000001	165000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	165000001	166000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	166000001	167000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	167000001	168000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	168000001	169000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	169000001	170000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	170000001	171000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	171000001	172000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	172000001	173000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	173000001	174000000	1000000	1	1	1
TCGA-AA-3854-01A	chr5	174000001	174959286	959286	1	1	0.959286
TCGA-AA-3854-01A	chr5	174959287	175000000	40714	0	1	0
TCGA-AA-3854-01A	chr5	175000001	176000000	1000000	0	1	0
TCGA-AA-3854-01A	chr5	176000001	177000000	1000000	0	1	0
TCGA-AA-3854-01A	chr5	177000001	178000000	1000000	0	1	0
TCGA-AA-3854-01A	chr5	178000001	179000000	1000000	0	1	0
TCGA-AA-3854-01A	chr5	179000001	180000000	1000000	0	1	0
TCGA-AA-3854-01A	chr5	180000001	181000000	1000000	0	1	0
TCGA-AA-3854-01A	chr5	181000001	181478259	478259	0	1	0
TCGA-AA-3854-01A	chr5	181478260	181538259	60000	0	0	0
TCGA-AA-3854-01A	chr11	1	1000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	1000001	2000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	2000001	3000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	3000001	4000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	4000001	5000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	5000001	6000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	6000001	7000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	7000001	8000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	8000001	9000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	9000001	10000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	10000001	11000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	11000001	12000000	1000000	0	0	0
TCGA-AA-3854-01A	chr11	12000001	13000000	1000000	0	0	0
